key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,trialenglish,participant ID,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,trials_randomizer.thisRepN,trials_randomizer.thisTrialN,trials_randomizer.thisN,trials_randomizer.thisIndex,trials_randomizer.ran,fillertarget,vowel_quality_change,stress,wordenglish,verbenglish,rand_12,block_randomizer.thisRepN,block_randomizer.thisTrialN,block_randomizer.thisN,block_randomizer.thisIndex,block_randomizer.ran,condsFile,key_resp_5.keys,key_resp_5.rt,mainTrialsReps.thisRepN,mainTrialsReps.thisTrialN,mainTrialsReps.thisN,mainTrialsReps.thisIndex,mainTrialsReps.ran,trials_randomizer2.thisRepN,trials_randomizer2.thisTrialN,trials_randomizer2.thisN,trials_randomizer2.thisIndex,trials_randomizer2.ran,block_randomizer2.thisRepN,block_randomizer2.thisTrialN,block_randomizer2.thisN,block_randomizer2.thisIndex,block_randomizer2.ran
space,173.4752,space,10.2082,0,0,0,2,1,"No, we couldn't SEE the flowers, but we could smell them.",aes050,02/27/2023_09h23.42.561,english_experiment2,2022.1.4,Win32,59.63029219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,space,5.6934,0,1,1,3,1,"No, he won't WASH the dishes, but he will dry them.",aes050,02/27/2023_09h23.42.561,english_experiment2,2022.1.4,Win32,59.63029219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,space,4.8766,0,2,2,0,1,"No, she doesn't EAT the plants, but she grows them.",aes050,02/27/2023_09h23.42.561,english_experiment2,2022.1.4,Win32,59.63029219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,space,5.122,0,3,3,1,1,"No, there wasn't DEW on the ground, but there was frost.",aes050,02/27/2023_09h23.42.561,english_experiment2,2022.1.4,Win32,59.63029219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,aes050,02/27/2023_09h23.42.561,english_experiment2,2022.1.4,Win32,59.63029219,space,5.9066,space,5.6754,0,0,0,9,1,target,1,ultimate,"No, don't use a SPOON to combine the ingredients, use a beater.",combine,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,aes050,02/27/2023_09h23.42.561,english_experiment2,2022.1.4,Win32,59.63029219,,,space,6.3196,0,1,1,4,1,target,0,penultimate,"No, THEY don’t want an impress of their hands, but the kids do.",impress,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,aes050,02/27/2023_09h23.42.561,english_experiment2,2022.1.4,Win32,59.63029219,,,space,5.3338,0,2,2,6,1,target,0,penultimate,"No, HER permit wasn't suspended, but mine was.",permit,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,aes050,02/27/2023_09h23.42.561,english_experiment2,2022.1.4,Win32,59.63029219,,,space,5.5948,0,3,3,14,1,target,1,penultimate,"No, she doesn’t LOVE the desert landscape, she hates it.",desert,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,aes050,02/27/2023_09h23.42.561,english_experiment2,2022.1.4,Win32,59.63029219,,,space,15.9679,0,4,4,7,1,target,0,ultimate,"No, my PARENTS won’t relay my message, but my sister will.",relay,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,aes050,02/27/2023_09h23.42.561,english_experiment2,2022.1.4,Win32,59.63029219,,,space,5.9966,0,5,5,8,1,target,0,penultimate,"No, I didn’t SELL my trusty gps, but I broke it.",trusty,1,,,,,,,,,,,,,,,,,,,,,,,
